"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Specific Conductance, μS/cm (LGR S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","Stopped (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
4690,07/15/19 12:47:30 PM,7.4,6.25,11.7,,,,,
4691,07/15/19 12:47:31 PM,7.8,6.25,12.4,,,,,
4692,07/15/19 12:47:32 PM,7.8,6.25,12.4,,,,,
4693,07/15/19 12:47:33 PM,6.7,6.25,10.6,,,,,
4694,07/15/19 12:47:34 PM,6.7,6.25,10.6,,,,,
4695,07/15/19 12:47:35 PM,6.7,6.25,10.6,,,,,
4696,07/15/19 12:47:36 PM,7.4,6.25,11.7,,,,,
4697,07/15/19 12:47:37 PM,7.4,6.24,11.7,,,,,
4698,07/15/19 12:47:38 PM,7.0,6.24,11.1,,,,,
4699,07/15/19 12:47:39 PM,7.4,6.25,11.7,,,,,
4700,07/15/19 12:47:40 PM,7.4,6.25,11.7,,,,,
4701,07/15/19 12:47:41 PM,7.4,6.25,11.7,,,,,
4702,07/15/19 12:47:42 PM,7.4,6.25,11.7,,,,,
4703,07/15/19 12:47:43 PM,7.4,6.25,11.7,,,,,
4704,07/15/19 12:47:44 PM,7.4,6.25,11.7,,,,,
4705,07/15/19 12:47:45 PM,7.4,6.25,11.7,,,,,
4706,07/15/19 12:47:46 PM,7.4,6.24,11.7,,,,,
4707,07/15/19 12:47:47 PM,6.7,6.25,10.6,,,,,
4708,07/15/19 12:47:48 PM,7.8,6.24,12.4,,,,,
4709,07/15/19 12:47:49 PM,7.4,6.24,11.7,,,,,
4710,07/15/19 12:47:50 PM,6.7,6.24,10.6,,,,,
4711,07/15/19 12:47:51 PM,7.4,6.24,11.7,,,,,
4712,07/15/19 12:47:52 PM,6.7,6.25,10.6,,,,,
4713,07/15/19 12:47:53 PM,7.4,6.24,11.7,,,,,
4714,07/15/19 12:47:54 PM,7.4,6.24,11.7,,,,,
4715,07/15/19 12:47:55 PM,7.4,6.24,11.7,,,,,
4716,07/15/19 12:47:56 PM,7.4,6.25,11.7,,,,,
4717,07/15/19 12:47:57 PM,7.0,6.24,11.1,,,,,
4718,07/15/19 12:47:58 PM,7.4,6.24,11.7,,,,,
4719,07/15/19 12:47:59 PM,7.4,6.22,11.7,,,,,
4720,07/15/19 12:48:00 PM,7.4,6.24,11.7,,,,,
4721,07/15/19 12:48:01 PM,7.4,6.24,11.7,,,,,
4722,07/15/19 12:48:02 PM,7.8,6.24,12.4,,,,,
4723,07/15/19 12:48:03 PM,7.4,6.24,11.7,,,,,
4724,07/15/19 12:48:04 PM,7.8,6.24,12.4,,,,,
4725,07/15/19 12:48:05 PM,7.4,6.25,11.7,,,,,
4726,07/15/19 12:48:06 PM,7.4,6.24,11.7,,,,,
4727,07/15/19 12:48:07 PM,7.4,6.24,11.7,,,,,
4728,07/15/19 12:48:08 PM,6.7,6.24,10.6,,,,,
4729,07/15/19 12:48:09 PM,7.4,6.24,11.7,,,,,
4730,07/15/19 12:48:10 PM,7.4,6.24,11.7,,,,,
4731,07/15/19 12:48:11 PM,7.8,6.24,12.4,,,,,
4732,07/15/19 12:48:12 PM,7.4,6.24,11.7,,,,,
4733,07/15/19 12:48:13 PM,6.7,6.24,10.6,,,,,
4734,07/15/19 12:48:14 PM,7.4,6.24,11.7,,,,,
4735,07/15/19 12:48:15 PM,7.4,6.24,11.7,,,,,
4736,07/15/19 12:48:16 PM,6.7,6.24,10.6,,,,,
4737,07/15/19 12:48:17 PM,7.4,6.24,11.7,,,,,
4738,07/15/19 12:48:18 PM,7.4,6.24,11.7,,,,,
4739,07/15/19 12:48:19 PM,7.4,6.24,11.7,,,,,
4740,07/15/19 12:48:20 PM,7.4,6.24,11.7,,,,,
4741,07/15/19 12:48:21 PM,7.8,6.24,12.4,,,,,
4742,07/15/19 12:48:22 PM,7.4,6.22,11.7,,,,,
4743,07/15/19 12:48:23 PM,7.4,6.24,11.7,,,,,
4744,07/15/19 12:48:24 PM,7.4,6.24,11.7,,,,,
4745,07/15/19 12:48:25 PM,7.4,6.22,11.7,,,,,
4746,07/15/19 12:48:26 PM,7.4,6.22,11.7,,,,,
4747,07/15/19 12:48:27 PM,7.4,6.24,11.7,,,,,
4748,07/15/19 12:48:28 PM,7.4,6.24,11.7,,,,,
4749,07/15/19 12:48:29 PM,6.7,6.22,10.6,,,,,
4750,07/15/19 12:48:30 PM,7.8,6.24,12.4,,,,,
4751,07/15/19 12:48:31 PM,7.4,6.24,11.7,,,,,
4752,07/15/19 12:48:32 PM,6.7,6.24,10.6,,,,,
4753,07/15/19 12:48:33 PM,7.8,6.24,12.4,,,,,
4754,07/15/19 12:48:34 PM,6.7,6.22,10.6,,,,,
4755,07/15/19 12:48:35 PM,7.8,6.22,12.4,,,,,
4756,07/15/19 12:48:36 PM,6.7,6.22,10.6,,,,,
4757,07/15/19 12:48:37 PM,7.8,6.22,12.4,,,,,
4758,07/15/19 12:48:38 PM,7.4,6.22,11.7,,,,,
4759,07/15/19 12:48:39 PM,7.8,6.22,12.4,,,,,
4760,07/15/19 12:48:40 PM,7.4,6.24,11.7,,,,,
4761,07/15/19 12:48:41 PM,7.4,6.24,11.7,,,,,
4762,07/15/19 12:48:42 PM,7.4,6.24,11.7,,,,,
4763,07/15/19 12:48:43 PM,7.4,6.22,11.7,,,,,
4764,07/15/19 12:48:44 PM,7.4,6.22,11.7,,,,,
4765,07/15/19 12:48:45 PM,7.4,6.24,11.7,,,,,
4766,07/15/19 12:48:46 PM,7.4,6.22,11.7,,,,,
4767,07/15/19 12:48:47 PM,7.4,6.24,11.7,,,,,
